handle,title,collections,image_position,is_featured,url,width,height,altText,has_alt
minty-fish-shoal-silk-scarf,MINTY FISH SHOAL SILK SCARF,silk-scarves|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MINTYFISHSHOALSILKSCARF.jpg?v=1719832707,3000,3000,MINTY FISH SHOAL SILK SCARF,yes
minty-fish-shoal-silk-scarf,MINTY FISH SHOAL SILK SCARF,silk-scarves|green-silk-accessories|novelty-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MINTYFISHSHOALSILKPOCKETSQUARE_64d5ab65-3472-46cc-82b9-933caf0c51ce.jpg?v=1719832707,1174,1171,,no
purple-quadruple-polka-silk-scarf,PURPLE QUADRUPLE POLKA SILK SCARF,silk-scarves|purple-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/PURPLEQUADRUPLEPOLKAPURPLESILKSCARF.jpg?v=1719832721,3000,3000,,no
purple-quadruple-polka-silk-scarf,PURPLE QUADRUPLE POLKA SILK SCARF,silk-scarves|purple-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/PURPLEQUADRUPLEPOLKAPURPLESILKPOCKETSQUARE.jpg?v=1719832721,1174,1171,,no
yellow-with-black-polka-silk-cravat,YELLOW WITH BLACK POLKA SILK CRAVAT,cravats|yellow-gold-silk-accessories|polka-dot-silk-accessories|casual-daytime-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/YELLOWWITHBLACKPOLKASILKCRAVAT.jpg?v=1719832725,2000,2000,YELLOW WITH BLACK POLKA SILK CRAVAT,yes
yellow-with-black-polka-silk-cravat,YELLOW WITH BLACK POLKA SILK CRAVAT,cravats|yellow-gold-silk-accessories|polka-dot-silk-accessories|casual-daytime-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/YELLOWWITHBLACKPOLKASILKPOCKETSQUARE_d8656335-439d-4b17-815a-9973b19250ea.jpg?v=1719832725,1174,1171,,no
wings-of-courage-air-force-silk-cravat,WINGS OF COURAGE AIR FORCE SILK CRAVAT,cravats|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WINGSOFCOURAGEAIRFORCESILKCRAVAT.jpg?v=1719832730,2000,2000,YELLOW WITH BLACK POLKA SILK CRAVAT,yes
wings-of-courage-air-force-silk-cravat,WINGS OF COURAGE AIR FORCE SILK CRAVAT,cravats|green-silk-accessories|novelty-silk-accessories|casual-daytime-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WINGSOFCOURAGEAIRFORCESILKPOCKETSQUARE.jpg?v=1719832730,1174,1171,,no
white-black-tartan-silk-cravat,WHITE BLACK TARTAN SILK CRAVAT,cravats|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WHITEBLACKTARTANSILKCRAVAT.jpg?v=1719832734,2000,2000,WHITE BLACK TARTAN SILK CRAVAT,yes
white-black-tartan-silk-cravat,WHITE BLACK TARTAN SILK CRAVAT,cravats|white-ivory-silk-accessories|geometric-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WHITEBLACKTARTANSILKPOCKETSQUARE_5bd3f909-e6e8-4119-92d5-1192fc160940.jpg?v=1719832734,1174,1171,,no
vintage-brown-silk-cravat,VINTAGE BROWN SILK CRAVAT,cravats|brown-silk-accessories|floral-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/VINTAGEBROWNSILKCRAVAT.jpg?v=1719832738,2000,2000,VINTAGE BROWN SILK CRAVAT,yes
vintage-brown-silk-cravat,VINTAGE BROWN SILK CRAVAT,cravats|brown-silk-accessories|floral-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/VINTAGEBROWNSILKPOCKETSQUARE_c580a14b-96df-4b39-8990-15caf1ab27d3.jpg?v=1719832738,1174,1171,,no
the-pink-tea-party-silk-cravat,THE PINK TEA PARTY SILK CRAVAT,cravats|pink-peach-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/THEPINKTEAPARTYSILKCRAVAT.jpg?v=1719832742,2000,2000,THE PINK TEA PARTY SILK CRAVAT,yes
the-pink-tea-party-silk-cravat,THE PINK TEA PARTY SILK CRAVAT,cravats|pink-peach-silk-accessories|polka-dot-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/THEPINKTEAPARTYSILKPOCKETSQUARE_2c72c970-9da6-45a7-ad7c-e2d7d553b89a.jpg?v=1719832742,1174,1171,,no
the-festive-pink-silk-cravat,THE FESTIVE PINK SILK CRAVAT,cravats|pink-peach-silk-accessories|solid-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/THEFESTIVEPINKSILKCRAVAT.jpg?v=1719832746,2000,2000,THE FESTIVE PINK SILK CRAVAT,yes
the-festive-pink-silk-cravat,THE FESTIVE PINK SILK CRAVAT,cravats|pink-peach-silk-accessories|solid-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/THEFESTIVEPINKSILKPOCKETSQUARE_e8aa9735-4368-4698-8d99-80c64ac7c25b.jpg?v=1719832746,1174,1171,,no
sunny-foliage-silk-cravat,SUNNY FOLIAGE SILK CRAVAT,cravats|yellow-gold-silk-accessories|floral-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SUNNYFOLIAGESILKCRAVAT.jpg?v=1719832754,2000,2000,SUNNY FOLIAGE SILK CRAVAT,yes
sunny-foliage-silk-cravat,SUNNY FOLIAGE SILK CRAVAT,cravats|yellow-gold-silk-accessories|floral-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SUNNYFOLIAGESILKPOCKETSQUARE_7c3bbb74-1069-44b8-aa39-6eb2335b6bd9.jpg?v=1719832754,1174,1171,,no
spring-soul-silk-cravat,SPRING SOUL SILK CRAVAT (SPECIAL EDITION),cravats|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SPRINGSOULSILKCRAVAT.jpg?v=1719832758,2000,2000,SPRING SOUL SILK CRAVAT,yes
spring-soul-silk-cravat,SPRING SOUL SILK CRAVAT (SPECIAL EDITION),cravats|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SPRINGSOULSILKPOCKETSQUARE.jpg?v=1719832758,1174,1171,,no
sapphire-blossom-silk-cravat,SAPPHIRE BLOSSOM SILK CRAVAT,cravats|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SAPPHIREBLOSSOMSILKCRAVAT.jpg?v=1719832765,2000,2000,SAPPHIRE BLOSSOM SILK CRAVAT,yes
sapphire-blossom-silk-cravat,SAPPHIRE BLOSSOM SILK CRAVAT,cravats|white-ivory-silk-accessories|floral-silk-accessories|wedding-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SAPPHIREBLOSSOMSILKPOCKETSQUARE_2e6a8ecc-c902-476c-a031-cdfa3d0416d4.jpg?v=1719832765,1174,1171,,no
